date,Day,holiday_name,skill_id,Time,Time Hour,Time Min,Call
9/1/2014,Thu,,14,630,,,1
9/1/2014,Thu,,14,700,,,1
9/1/2014,Thu,,14,730,,,5
9/1/2014,Thu,,14,800,,,9
9/1/2014,Thu,,14,830,,,5
9/1/2014,Thu,,14,900,,,15
9/1/2014,Thu,,14,930,,,21
9/1/2014,Thu,,14,1000,,,38
9/1/2014,Thu,,14,1030,,,37
9/1/2014,Thu,,14,1100,,,34
9/1/2014,Thu,,14,1130,,,41
9/1/2014,Thu,,14,1200,,,39
9/1/2014,Thu,,14,1230,,,48
9/1/2014,Thu,,14,1300,,,36
9/1/2014,Thu,,14,1330,,,38
9/1/2014,Thu,,14,1400,,,41
9/1/2014,Thu,,14,1430,,,42
9/1/2014,Thu,,14,1500,,,40
9/1/2014,Thu,,14,1530,,,46
9/1/2014,Thu,,14,1600,,,30
9/1/2014,Thu,,14,1630,,,39
9/1/2014,Thu,,14,1700,,,36
9/1/2014,Thu,,14,1730,,,40
9/1/2014,Thu,,14,1800,,,27
9/1/2014,Thu,,14,1830,,,12
9/1/2014,Thu,,14,1900,,,18
9/1/2014,Thu,,14,1930,,,16
9/1/2014,Thu,,14,2000,,,17
9/1/2014,Thu,,14,2030,,,11
9/1/2014,Thu,,14,2100,,,18
9/1/2014,Thu,,14,2130,,,12
9/1/2014,Thu,,14,2200,,,9
9/1/2014,Thu,,14,2230,,,13
9/1/2014,Thu,,14,2300,,,12
9/1/2014,Thu,,14,2330,,,19
9/1/2014,Thu,,31,0,,,0
9/1/2014,Thu,,31,30,,,0
9/1/2014,Thu,,31,100,,,1
9/1/2014,Thu,,31,130,,,0
9/1/2014,Thu,,31,200,,,1
9/1/2014,Thu,,31,230,,,0
9/1/2014,Thu,,31,300,,,0
9/1/2014,Thu,,31,330,,,0
9/1/2014,Thu,,31,400,,,2
9/1/2014,Thu,,31,430,,,1
9/1/2014,Thu,,31,500,,,1
9/1/2014,Thu,,31,530,,,1
9/1/2014,Thu,,31,600,,,0
9/1/2014,Thu,,31,630,,,0
9/1/2014,Thu,,31,700,,,4
9/1/2014,Thu,,31,730,,,0
9/1/2014,Thu,,31,800,,,1
9/1/2014,Thu,,31,830,,,2
9/1/2014,Thu,,31,900,,,0
9/1/2014,Thu,,31,930,,,3
9/1/2014,Thu,,31,1000,,,4
9/1/2014,Thu,,31,1030,,,1
9/1/2014,Thu,,31,1100,,,1
9/1/2014,Thu,,31,1130,,,2
9/1/2014,Thu,,31,1200,,,0
9/1/2014,Thu,,31,1230,,,1
9/1/2014,Thu,,31,1300,,,3
9/1/2014,Thu,,31,1330,,,5
9/1/2014,Thu,,31,1400,,,4
9/1/2014,Thu,,31,1430,,,3
9/1/2014,Thu,,31,1500,,,0
9/1/2014,Thu,,31,1530,,,0
9/1/2014,Thu,,31,1600,,,2
9/1/2014,Thu,,31,1630,,,0
9/1/2014,Thu,,31,1700,,,4
9/1/2014,Thu,,31,1730,,,0
9/1/2014,Thu,,31,1800,,,0
9/1/2014,Thu,,31,1830,,,2
9/1/2014,Thu,,31,1900,,,0
9/1/2014,Thu,,31,1930,,,0
9/1/2014,Thu,,31,2000,,,2
9/1/2014,Thu,,31,2030,,,0
9/1/2014,Thu,,31,2100,,,1
9/1/2014,Thu,,31,2130,,,0
9/1/2014,Thu,,31,2200,,,1
9/1/2014,Thu,,31,2230,,,1
9/1/2014,Thu,,31,2300,,,2
9/1/2014,Thu,,31,2330,,,1
9/1/2014,Thu,,40,0,,,0
9/1/2014,Thu,,40,30,,,0
9/1/2014,Thu,,40,100,,,0
9/1/2014,Thu,,40,130,,,0
9/1/2014,Thu,,40,200,,,0
9/1/2014,Thu,,40,230,,,0
9/1/2014,Thu,,40,300,,,0
9/1/2014,Thu,,40,330,,,0
9/1/2014,Thu,,40,400,,,0
9/1/2014,Thu,,40,430,,,0
9/1/2014,Thu,,40,500,,,0
9/1/2014,Thu,,40,530,,,0
9/1/2014,Thu,,40,600,,,0
9/1/2014,Thu,,40,630,,,1
9/1/2014,Thu,,40,700,,,1
9/1/2014,Thu,,40,730,,,0
9/1/2014,Thu,,40,800,,,0
9/1/2014,Thu,,40,830,,,0
9/1/2014,Thu,,40,900,,,0
9/1/2014,Thu,,40,930,,,0
9/1/2014,Thu,,40,1000,,,0
9/1/2014,Thu,,40,1030,,,0
9/1/2014,Thu,,40,1100,,,0
9/1/2014,Thu,,40,1130,,,1
9/1/2014,Thu,,40,1200,,,0
9/1/2014,Thu,,40,1230,,,0
9/1/2014,Thu,,40,1300,,,0
9/1/2014,Thu,,40,1330,,,0
9/1/2014,Thu,,40,1400,,,0
9/1/2014,Thu,,40,1430,,,0
9/1/2014,Thu,,40,1500,,,0
9/1/2014,Thu,,40,1530,,,0
9/1/2014,Thu,,40,1600,,,0
9/1/2014,Thu,,40,1630,,,0
9/1/2014,Thu,,40,1700,,,0
9/1/2014,Thu,,40,1730,,,0
9/1/2014,Thu,,40,1800,,,0
9/1/2014,Thu,,40,1830,,,0
9/1/2014,Thu,,40,1900,,,0
9/1/2014,Thu,,40,1930,,,0
9/1/2014,Thu,,40,2000,,,0
9/1/2014,Thu,,40,2030,,,0
9/1/2014,Thu,,40,2100,,,0
9/1/2014,Thu,,40,2130,,,0
9/1/2014,Thu,,40,2200,,,0
9/1/2014,Thu,,40,2230,,,0
9/1/2014,Thu,,40,2300,,,0
9/1/2014,Thu,,40,2330,,,0
10/1/2014,Fri,,1,0,,,4
10/1/2014,Fri,,1,30,,,2
10/1/2014,Fri,,1,100,,,2
10/1/2014,Fri,,1,130,,,3
10/1/2014,Fri,,1,200,,,1
10/1/2014,Fri,,1,230,,,0
10/1/2014,Fri,,1,300,,,1
10/1/2014,Fri,,1,330,,,1
10/1/2014,Fri,,1,400,,,0
10/1/2014,Fri,,1,430,,,1
10/1/2014,Fri,,1,500,,,0
10/1/2014,Fri,,1,530,,,2
10/1/2014,Fri,,1,600,,,1
10/1/2014,Fri,,1,630,,,4
10/1/2014,Fri,,1,700,,,5
10/1/2014,Fri,,1,730,,,4
10/1/2014,Fri,,1,800,,,9
10/1/2014,Fri,,1,830,,,16
10/1/2014,Fri,,1,900,,,13
10/1/2014,Fri,,1,930,,,22
10/1/2014,Fri,,1,1000,,,24
10/1/2014,Fri,,1,1030,,,19
10/1/2014,Fri,,1,1100,,,15
10/1/2014,Fri,,1,1130,,,15
10/1/2014,Fri,,1,1200,,,7
10/1/2014,Fri,,1,1230,,,16
10/1/2014,Fri,,1,1300,,,20
10/1/2014,Fri,,1,1330,,,19
10/1/2014,Fri,,1,1400,,,12
10/1/2014,Fri,,1,1430,,,20
10/1/2014,Fri,,1,1500,,,21
10/1/2014,Fri,,1,1530,,,13
10/1/2014,Fri,,1,1600,,,8
10/1/2014,Fri,,1,1630,,,14
10/1/2014,Fri,,1,1700,,,22
10/1/2014,Fri,,1,1730,,,8
10/1/2014,Fri,,1,1800,,,11
10/1/2014,Fri,,1,1830,,,12
10/1/2014,Fri,,1,1900,,,9
10/1/2014,Fri,,1,1930,,,8
10/1/2014,Fri,,1,2000,,,10
10/1/2014,Fri,,1,2030,,,8
10/1/2014,Fri,,1,2100,,,7
10/1/2014,Fri,,1,2130,,,4
10/1/2014,Fri,,1,2200,,,4
10/1/2014,Fri,,1,2230,,,4
10/1/2014,Fri,,1,2300,,,11
10/1/2014,Fri,,1,2330,,,5
10/1/2014,Fri,,3,0,,,23
10/1/2014,Fri,,3,30,,,32
10/1/2014,Fri,,3,100,,,26
10/1/2014,Fri,,3,130,,,23
10/1/2014,Fri,,3,200,,,23
10/1/2014,Fri,,3,230,,,29
10/1/2014,Fri,,3,300,,,22
10/1/2014,Fri,,3,330,,,16
10/1/2014,Fri,,3,400,,,20
10/1/2014,Fri,,3,430,,,17
10/1/2014,Fri,,3,500,,,16
10/1/2014,Fri,,3,530,,,23
10/1/2014,Fri,,3,600,,,13
10/1/2014,Fri,,3,630,,,21
10/1/2014,Fri,,3,700,,,31
10/1/2014,Fri,,3,730,,,39
10/1/2014,Fri,,3,800,,,42
10/1/2014,Fri,,3,830,,,78
10/1/2014,Fri,,3,900,,,71
10/1/2014,Fri,,3,930,,,76
10/1/2014,Fri,,3,1000,,,78
10/1/2014,Fri,,3,1030,,,84
10/1/2014,Fri,,3,1100,,,71
10/1/2014,Fri,,3,1130,,,68
10/1/2014,Fri,,3,1200,,,56
10/1/2014,Fri,,3,1230,,,53
10/1/2014,Fri,,3,1300,,,49
10/1/2014,Fri,,3,1330,,,58
10/1/2014,Fri,,3,1400,,,69
10/1/2014,Fri,,3,1430,,,55
10/1/2014,Fri,,3,1500,,,57
10/1/2014,Fri,,3,1530,,,52
10/1/2014,Fri,,3,1600,,,64
10/1/2014,Fri,,3,1630,,,56
10/1/2014,Fri,,3,1700,,,45
10/1/2014,Fri,,3,1730,,,47
10/1/2014,Fri,,3,1800,,,38
10/1/2014,Fri,,3,1830,,,49
10/1/2014,Fri,,3,1900,,,27
10/1/2014,Fri,,3,1930,,,26
10/1/2014,Fri,,3,2000,,,25
10/1/2014,Fri,,3,2030,,,25
10/1/2014,Fri,,3,2100,,,18
10/1/2014,Fri,,3,2130,,,18
10/1/2014,Fri,,3,2200,,,27
10/1/2014,Fri,,3,2230,,,35
10/1/2014,Fri,,3,2300,,,39
10/1/2014,Fri,,3,2330,,,44
10/1/2014,Fri,,4,0,,,0
10/1/2014,Fri,,4,30,,,0
10/1/2014,Fri,,4,100,,,0
10/1/2014,Fri,,4,130,,,0
10/1/2014,Fri,,4,200,,,0
10/1/2014,Fri,,4,230,,,0
10/1/2014,Fri,,4,300,,,0
10/1/2014,Fri,,4,330,,,0
10/1/2014,Fri,,4,400,,,0
10/1/2014,Fri,,4,430,,,0
10/1/2014,Fri,,4,500,,,0
10/1/2014,Fri,,4,530,,,0
10/1/2014,Fri,,4,600,,,0
10/1/2014,Fri,,4,630,,,0
10/1/2014,Fri,,4,700,,,0
10/1/2014,Fri,,4,730,,,0
10/1/2014,Fri,,4,800,,,0
10/1/2014,Fri,,4,830,,,0
10/1/2014,Fri,,4,900,,,0
10/1/2014,Fri,,4,930,,,1
10/1/2014,Fri,,4,1000,,,0
10/1/2014,Fri,,4,1030,,,0
10/1/2014,Fri,,4,1100,,,0
10/1/2014,Fri,,4,1130,,,0
10/1/2014,Fri,,4,1200,,,0
10/1/2014,Fri,,4,1230,,,0
10/1/2014,Fri,,4,1300,,,0
10/1/2014,Fri,,4,1330,,,0
10/1/2014,Fri,,4,1400,,,0
10/1/2014,Fri,,4,1430,,,0
10/1/2014,Fri,,4,1500,,,0
10/1/2014,Fri,,4,1530,,,0
10/1/2014,Fri,,4,1600,,,0
10/1/2014,Fri,,4,1630,,,0
10/1/2014,Fri,,4,1700,,,0
10/1/2014,Fri,,4,1730,,,0
10/1/2014,Fri,,4,1800,,,0
10/1/2014,Fri,,4,1830,,,0
10/1/2014,Fri,,4,1900,,,0
10/1/2014,Fri,,4,1930,,,0
10/1/2014,Fri,,4,2000,,,0
10/1/2014,Fri,,4,2030,,,0
10/1/2014,Fri,,4,2100,,,0
10/1/2014,Fri,,4,2130,,,0
10/1/2014,Fri,,4,2200,,,0
10/1/2014,Fri,,4,2230,,,0
10/1/2014,Fri,,4,2300,,,0
10/1/2014,Fri,,4,2330,,,0
10/1/2014,Fri,,7,0,,,0
10/1/2014,Fri,,7,30,,,0
10/1/2014,Fri,,7,100,,,0
10/1/2014,Fri,,7,130,,,0
10/1/2014,Fri,,7,200,,,0
10/1/2014,Fri,,7,230,,,0
10/1/2014,Fri,,7,300,,,0
10/1/2014,Fri,,7,330,,,0
10/1/2014,Fri,,7,400,,,0
10/1/2014,Fri,,7,430,,,0
10/1/2014,Fri,,7,500,,,0
10/1/2014,Fri,,7,530,,,0
10/1/2014,Fri,,7,600,,,3
10/1/2014,Fri,,7,630,,,0
10/1/2014,Fri,,7,700,,,0
10/1/2014,Fri,,7,730,,,3
10/1/2014,Fri,,7,800,,,4
10/1/2014,Fri,,7,830,,,3
10/1/2014,Fri,,7,900,,,7
10/1/2014,Fri,,7,930,,,6
10/1/2014,Fri,,7,1000,,,14
10/1/2014,Fri,,7,1030,,,11
10/1/2014,Fri,,7,1100,,,10
10/1/2014,Fri,,7,1130,,,2
10/1/2014,Fri,,7,1200,,,4
10/1/2014,Fri,,7,1230,,,6
10/1/2014,Fri,,7,1300,,,6
10/1/2014,Fri,,7,1330,,,1
10/1/2014,Fri,,7,1400,,,5
10/1/2014,Fri,,7,1430,,,4
10/1/2014,Fri,,7,1500,,,11
10/1/2014,Fri,,7,1530,,,9
10/1/2014,Fri,,7,1600,,,6
10/1/2014,Fri,,7,1630,,,3
10/1/2014,Fri,,7,1700,,,6
10/1/2014,Fri,,7,1730,,,7
10/1/2014,Fri,,7,1800,,,7
10/1/2014,Fri,,7,1830,,,3
10/1/2014,Fri,,7,1900,,,1
10/1/2014,Fri,,7,1930,,,2
10/1/2014,Fri,,7,2000,,,3
10/1/2014,Fri,,7,2030,,,2
10/1/2014,Fri,,7,2100,,,2
10/1/2014,Fri,,7,2130,,,0
10/1/2014,Fri,,7,2200,,,0
10/1/2014,Fri,,7,2230,,,2
10/1/2014,Fri,,7,2300,,,2
10/1/2014,Fri,,7,2330,,,0
10/1/2014,Fri,,8,0,,,2
10/1/2014,Fri,,8,30,,,2
10/1/2014,Fri,,8,100,,,1
10/1/2014,Fri,,8,130,,,0
10/1/2014,Fri,,8,200,,,1
10/1/2014,Fri,,8,230,,,1
10/1/2014,Fri,,8,300,,,1
10/1/2014,Fri,,8,330,,,2
10/1/2014,Fri,,8,400,,,1
10/1/2014,Fri,,8,430,,,1
10/1/2014,Fri,,8,500,,,2
10/1/2014,Fri,,8,530,,,2
10/1/2014,Fri,,8,600,,,5
10/1/2014,Fri,,8,630,,,4
10/1/2014,Fri,,8,700,,,8
10/1/2014,Fri,,8,730,,,10
10/1/2014,Fri,,8,800,,,8
10/1/2014,Fri,,8,830,,,21
10/1/2014,Fri,,8,900,,,21
10/1/2014,Fri,,8,930,,,33
10/1/2014,Fri,,8,1000,,,15
10/1/2014,Fri,,8,1030,,,31
10/1/2014,Fri,,8,1100,,,33
10/1/2014,Fri,,8,1130,,,26
10/1/2014,Fri,,8,1200,,,16
10/1/2014,Fri,,8,1230,,,17
10/1/2014,Fri,,8,1300,,,23
10/1/2014,Fri,,8,1330,,,19
10/1/2014,Fri,,8,1400,,,25
10/1/2014,Fri,,8,1430,,,25
10/1/2014,Fri,,8,1500,,,18
10/1/2014,Fri,,8,1530,,,31
10/1/2014,Fri,,8,1600,,,28
10/1/2014,Fri,,8,1630,,,27
10/1/2014,Fri,,8,1700,,,19
10/1/2014,Fri,,8,1730,,,18
10/1/2014,Fri,,8,1800,,,13
10/1/2014,Fri,,8,1830,,,9
10/1/2014,Fri,,8,1900,,,10
10/1/2014,Fri,,8,1930,,,20
10/1/2014,Fri,,8,2000,,,5
10/1/2014,Fri,,8,2030,,,5
10/1/2014,Fri,,8,2100,,,12
10/1/2014,Fri,,8,2130,,,4
10/1/2014,Fri,,8,2200,,,6
10/1/2014,Fri,,8,2230,,,8
10/1/2014,Fri,,8,2300,,,4
10/1/2014,Fri,,8,2330,,,6
10/1/2014,Fri,,13,0,,,4
10/1/2014,Fri,,13,30,,,21
10/1/2014,Fri,,13,100,,,0
10/1/2014,Fri,,13,130,,,1
10/1/2014,Fri,,13,200,,,0
10/1/2014,Fri,,13,230,,,0
10/1/2014,Fri,,13,300,,,0
10/1/2014,Fri,,13,330,,,0
10/1/2014,Fri,,13,400,,,0
10/1/2014,Fri,,13,430,,,0
10/1/2014,Fri,,13,500,,,2
10/1/2014,Fri,,13,530,,,2
10/1/2014,Fri,,13,600,,,1
10/1/2014,Fri,,13,630,,,1
10/1/2014,Fri,,13,700,,,1
10/1/2014,Fri,,13,730,,,2
10/1/2014,Fri,,13,800,,,1
10/1/2014,Fri,,13,830,,,2
10/1/2014,Fri,,13,900,,,1
10/1/2014,Fri,,13,930,,,3
10/1/2014,Fri,,13,1000,,,1
10/1/2014,Fri,,13,1030,,,1
10/1/2014,Fri,,13,1100,,,1
10/1/2014,Fri,,13,1130,,,3
10/1/2014,Fri,,13,1200,,,0
10/1/2014,Fri,,13,1230,,,4
10/1/2014,Fri,,13,1300,,,4
10/1/2014,Fri,,13,1330,,,2
10/1/2014,Fri,,13,1400,,,2
10/1/2014,Fri,,13,1430,,,1
10/1/2014,Fri,,13,1500,,,4
10/1/2014,Fri,,13,1530,,,2
10/1/2014,Fri,,13,1600,,,1
10/1/2014,Fri,,13,1630,,,5
10/1/2014,Fri,,13,1700,,,6
10/1/2014,Fri,,13,1730,,,8
10/1/2014,Fri,,13,1800,,,5
10/1/2014,Fri,,13,1830,,,3
10/1/2014,Fri,,13,1900,,,5
10/1/2014,Fri,,13,1930,,,5
10/1/2014,Fri,,13,2000,,,5
10/1/2014,Fri,,13,2030,,,2
10/1/2014,Fri,,13,2100,,,1
10/1/2014,Fri,,13,2130,,,0
10/1/2014,Fri,,13,2200,,,8
10/1/2014,Fri,,13,2230,,,11
10/1/2014,Fri,,13,2300,,,14
10/1/2014,Fri,,13,2330,,,1
10/1/2014,Fri,,14,0,,,12
10/1/2014,Fri,,14,30,,,13
10/1/2014,Fri,,14,100,,,8
10/1/2014,Fri,,14,130,,,7
10/1/2014,Fri,,14,200,,,5
10/1/2014,Fri,,14,230,,,17
10/1/2014,Fri,,14,300,,,9
10/1/2014,Fri,,14,330,,,18
10/1/2014,Fri,,14,400,,,3
10/1/2014,Fri,,14,430,,,1
10/1/2014,Fri,,14,500,,,6
10/1/2014,Fri,,14,530,,,3
10/1/2014,Fri,,14,600,,,2
10/1/2014,Fri,,14,630,,,7
10/1/2014,Fri,,14,700,,,2
10/1/2014,Fri,,14,730,,,1
10/1/2014,Fri,,14,800,,,8
10/1/2014,Fri,,14,830,,,2
10/1/2014,Fri,,14,900,,,8
10/1/2014,Fri,,14,930,,,19
10/1/2014,Fri,,14,1000,,,27
10/1/2014,Fri,,14,1030,,,36
10/1/2014,Fri,,14,1100,,,31
10/1/2014,Fri,,14,1130,,,38
10/1/2014,Fri,,14,1200,,,47
10/1/2014,Fri,,14,1230,,,41
10/1/2014,Fri,,14,1300,,,42
10/1/2014,Fri,,14,1330,,,47
10/1/2014,Fri,,14,1400,,,45
10/1/2014,Fri,,14,1430,,,35
10/1/2014,Fri,,14,1500,,,43
10/1/2014,Fri,,14,1530,,,35
10/1/2014,Fri,,14,1600,,,40
10/1/2014,Fri,,14,1630,,,48
10/1/2014,Fri,,14,1700,,,41
10/1/2014,Fri,,14,1730,,,34
10/1/2014,Fri,,14,1800,,,29
10/1/2014,Fri,,14,1830,,,21
10/1/2014,Fri,,14,1900,,,21
10/1/2014,Fri,,14,1930,,,22
10/1/2014,Fri,,14,2000,,,11
10/1/2014,Fri,,14,2030,,,9
10/1/2014,Fri,,14,2100,,,8
10/1/2014,Fri,,14,2130,,,10
10/1/2014,Fri,,14,2200,,,7
10/1/2014,Fri,,14,2230,,,8
10/1/2014,Fri,,14,2300,,,14
10/1/2014,Fri,,14,2330,,,13
10/1/2014,Fri,,31,0,,,0
10/1/2014,Fri,,31,30,,,0
10/1/2014,Fri,,31,100,,,0
10/1/2014,Fri,,31,130,,,1
10/1/2014,Fri,,31,200,,,0
10/1/2014,Fri,,31,230,,,0
10/1/2014,Fri,,31,300,,,0
10/1/2014,Fri,,31,330,,,1
10/1/2014,Fri,,31,400,,,0
10/1/2014,Fri,,31,430,,,1
10/1/2014,Fri,,31,500,,,1
10/1/2014,Fri,,31,530,,,0
10/1/2014,Fri,,31,600,,,0
10/1/2014,Fri,,31,630,,,0
10/1/2014,Fri,,31,700,,,2
10/1/2014,Fri,,31,730,,,2
10/1/2014,Fri,,31,800,,,4
10/1/2014,Fri,,31,830,,,0
10/1/2014,Fri,,31,900,,,0
10/1/2014,Fri,,31,930,,,2
10/1/2014,Fri,,31,1000,,,1
10/1/2014,Fri,,31,1030,,,1
10/1/2014,Fri,,31,1100,,,3
10/1/2014,Fri,,31,1130,,,3
10/1/2014,Fri,,31,1200,,,0
10/1/2014,Fri,,31,1230,,,2
10/1/2014,Fri,,31,1300,,,0
10/1/2014,Fri,,31,1330,,,0
10/1/2014,Fri,,31,1400,,,1
10/1/2014,Fri,,31,1430,,,4
10/1/2014,Fri,,31,1500,,,1
10/1/2014,Fri,,31,1530,,,1
10/1/2014,Fri,,31,1600,,,1
10/1/2014,Fri,,31,1630,,,2
10/1/2014,Fri,,31,1700,,,3
10/1/2014,Fri,,31,1730,,,1
10/1/2014,Fri,,31,1800,,,2
10/1/2014,Fri,,31,1830,,,1
10/1/2014,Fri,,31,1900,,,3
10/1/2014,Fri,,31,1930,,,0
10/1/2014,Fri,,31,2000,,,2
10/1/2014,Fri,,31,2030,,,0
10/1/2014,Fri,,31,2100,,,0
10/1/2014,Fri,,31,2130,,,1
10/1/2014,Fri,,31,2200,,,2
10/1/2014,Fri,,31,2230,,,3
10/1/2014,Fri,,31,2300,,,1
10/1/2014,Fri,,31,2330,,,2
10/1/2014,Fri,,40,0,,,0
10/1/2014,Fri,,40,30,,,0
10/1/2014,Fri,,40,100,,,0
10/1/2014,Fri,,40,130,,,0
10/1/2014,Fri,,40,200,,,0
10/1/2014,Fri,,40,230,,,0
10/1/2014,Fri,,40,300,,,0
10/1/2014,Fri,,40,330,,,0
10/1/2014,Fri,,40,400,,,0
10/1/2014,Fri,,40,430,,,0
10/1/2014,Fri,,40,500,,,0
10/1/2014,Fri,,40,530,,,0
10/1/2014,Fri,,40,600,,,0
10/1/2014,Fri,,40,630,,,0
10/1/2014,Fri,,40,700,,,0
10/1/2014,Fri,,40,730,,,0
10/1/2014,Fri,,40,800,,,0
10/1/2014,Fri,,40,830,,,0
10/1/2014,Fri,,40,900,,,0
10/1/2014,Fri,,40,930,,,0
10/1/2014,Fri,,40,1000,,,0
10/1/2014,Fri,,40,1030,,,0
10/1/2014,Fri,,40,1100,,,0
10/1/2014,Fri,,40,1130,,,0
10/1/2014,Fri,,40,1200,,,0
10/1/2014,Fri,,40,1230,,,0
10/1/2014,Fri,,40,1300,,,0
10/1/2014,Fri,,40,1330,,,0
10/1/2014,Fri,,40,1400,,,0
10/1/2014,Fri,,40,1430,,,0
10/1/2014,Fri,,40,1500,,,0
10/1/2014,Fri,,40,1530,,,0
10/1/2014,Fri,,40,1600,,,0
10/1/2014,Fri,,40,1630,,,0
10/1/2014,Fri,,40,1700,,,0
10/1/2014,Fri,,40,1730,,,0
10/1/2014,Fri,,40,1800,,,0
10/1/2014,Fri,,40,1830,,,0
10/1/2014,Fri,,40,1900,,,0
10/1/2014,Fri,,40,1930,,,0
10/1/2014,Fri,,40,2000,,,0
10/1/2014,Fri,,40,2030,,,0
10/1/2014,Fri,,40,2100,,,0
10/1/2014,Fri,,40,2130,,,0
10/1/2014,Fri,,40,2200,,,0
10/1/2014,Fri,,40,2230,,,0
10/1/2014,Fri,,40,2300,,,0
10/1/2014,Fri,,40,2330,,,0
11/1/2014,Sat,,1,0,,,5
11/1/2014,Sat,,1,30,,,5
11/1/2014,Sat,,1,100,,,10
11/1/2014,Sat,,1,130,,,3
11/1/2014,Sat,,1,200,,,4
11/1/2014,Sat,,1,230,,,2
11/1/2014,Sat,,1,300,,,4
11/1/2014,Sat,,1,330,,,1
11/1/2014,Sat,,1,400,,,4
11/1/2014,Sat,,1,430,,,2
11/1/2014,Sat,,1,500,,,0
11/1/2014,Sat,,1,530,,,1
11/1/2014,Sat,,1,600,,,0
11/1/2014,Sat,,1,630,,,2
11/1/2014,Sat,,1,700,,,2
11/1/2014,Sat,,1,730,,,11
11/1/2014,Sat,,1,800,,,5
11/1/2014,Sat,,1,830,,,14
11/1/2014,Sat,,1,900,,,12
11/1/2014,Sat,,1,930,,,10
11/1/2014,Sat,,1,1000,,,14
11/1/2014,Sat,,1,1030,,,14
11/1/2014,Sat,,1,1100,,,17
11/1/2014,Sat,,1,1130,,,11
11/1/2014,Sat,,1,1200,,,8
11/1/2014,Sat,,1,1230,,,4
11/1/2014,Sat,,1,1300,,,13
11/1/2014,Sat,,1,1330,,,8
11/1/2014,Sat,,1,1400,,,13
11/1/2014,Sat,,1,1430,,,14
11/1/2014,Sat,,1,1500,,,8
11/1/2014,Sat,,1,1530,,,5
11/1/2014,Sat,,1,1600,,,14
11/1/2014,Sat,,1,1630,,,11
11/1/2014,Sat,,1,1700,,,7
11/1/2014,Sat,,1,1730,,,12
11/1/2014,Sat,,1,1800,,,12
11/1/2014,Sat,,1,1830,,,6
11/1/2014,Sat,,1,1900,,,9
11/1/2014,Sat,,1,1930,,,9
11/1/2014,Sat,,1,2000,,,7
11/1/2014,Sat,,1,2030,,,10
11/1/2014,Sat,,1,2100,,,13
11/1/2014,Sat,,1,2130,,,14
11/1/2014,Sat,,1,2200,,,7
11/1/2014,Sat,,1,2230,,,4
11/1/2014,Sat,,1,2300,,,6
11/1/2014,Sat,,1,2330,,,9
11/1/2014,Sat,,3,0,,,34
11/1/2014,Sat,,3,30,,,25
11/1/2014,Sat,,3,100,,,29
11/1/2014,Sat,,3,130,,,21
11/1/2014,Sat,,3,200,,,12
11/1/2014,Sat,,3,230,,,14
11/1/2014,Sat,,3,300,,,23
11/1/2014,Sat,,3,330,,,13
11/1/2014,Sat,,3,400,,,16
11/1/2014,Sat,,3,430,,,13
11/1/2014,Sat,,3,500,,,17
11/1/2014,Sat,,3,530,,,11
11/1/2014,Sat,,3,600,,,9
11/1/2014,Sat,,3,630,,,25
11/1/2014,Sat,,3,700,,,25
11/1/2014,Sat,,3,730,,,37
11/1/2014,Sat,,3,800,,,41
11/1/2014,Sat,,3,830,,,35
11/1/2014,Sat,,3,900,,,54
11/1/2014,Sat,,3,930,,,57
11/1/2014,Sat,,3,1000,,,49
11/1/2014,Sat,,3,1030,,,55
11/1/2014,Sat,,3,1100,,,65
11/1/2014,Sat,,3,1130,,,60
11/1/2014,Sat,,3,1200,,,35
11/1/2014,Sat,,3,1230,,,43
11/1/2014,Sat,,3,1300,,,55
11/1/2014,Sat,,3,1330,,,58
11/1/2014,Sat,,3,1400,,,43
11/1/2014,Sat,,3,1430,,,44
11/1/2014,Sat,,3,1500,,,50
11/1/2014,Sat,,3,1530,,,47
11/1/2014,Sat,,3,1600,,,49
11/1/2014,Sat,,3,1630,,,47
11/1/2014,Sat,,3,1700,,,43
11/1/2014,Sat,,3,1730,,,27
11/1/2014,Sat,,3,1800,,,24
11/1/2014,Sat,,3,1830,,,36
11/1/2014,Sat,,3,1900,,,18
11/1/2014,Sat,,3,1930,,,22
11/1/2014,Sat,,3,2000,,,20
11/1/2014,Sat,,3,2030,,,16
11/1/2014,Sat,,3,2100,,,12
11/1/2014,Sat,,3,2130,,,15
11/1/2014,Sat,,3,2200,,,21
11/1/2014,Sat,,3,2230,,,22
11/1/2014,Sat,,3,2300,,,9
11/1/2014,Sat,,3,2330,,,14
11/1/2014,Sat,,4,0,,,0
11/1/2014,Sat,,4,30,,,0
11/1/2014,Sat,,4,100,,,0
11/1/2014,Sat,,4,130,,,0
11/1/2014,Sat,,4,200,,,0
11/1/2014,Sat,,4,230,,,0
11/1/2014,Sat,,4,300,,,0
11/1/2014,Sat,,4,330,,,0
11/1/2014,Sat,,4,400,,,0
11/1/2014,Sat,,4,430,,,0
11/1/2014,Sat,,4,500,,,0
11/1/2014,Sat,,4,530,,,0
11/1/2014,Sat,,4,600,,,0
11/1/2014,Sat,,4,630,,,0
11/1/2014,Sat,,4,700,,,0
11/1/2014,Sat,,4,730,,,0
11/1/2014,Sat,,4,800,,,0
11/1/2014,Sat,,4,830,,,0
11/1/2014,Sat,,4,900,,,0
